model,parameter,Estimate,Est.Error,Q2.5,Q97.5,prior_only_empty_cell,sparse_trophic
dichrocooney,Predominant_simpleCropland:z_logMass,-0.0147042402486095,0.006003711499985033,-0.0261798291,-0.0030747268550000025,FALSE,FALSE
dichrocooney,Predominant_simplePasture:z_logMass,0.013555425270722832,0.009802361218924796,-0.005580325615,0.03219372407499998,FALSE,FALSE
dichrocooney,Predominant_simplePlantationforest:z_logMass,-0.01794144977865,0.003788048298926307,-0.0253890385,-0.010442852200000003,FALSE,FALSE
dichrocooney,Predominant_simpleSecondary:z_logMass,-0.0187665884557,0.00401920647445876,-0.026587993600000002,-0.011047606425000005,FALSE,FALSE
dichrocooney,Predominant_simpleCropland:Trophic.NicheFrugivore,0.0015279671493345,0.15246513010101073,-0.29993233950000003,0.3001002649999999,FALSE,FALSE
dichrocooney,Predominant_simplePasture:Trophic.NicheFrugivore,0.09591533441088745,0.15643134247153523,-0.21199862275,0.40155488724999994,FALSE,FALSE
dichrocooney,Predominant_simplePlantationforest:Trophic.NicheFrugivore,-0.0029541369220736666,0.09571877458998468,-0.19132098949999998,0.18086847024999986,FALSE,FALSE
dichrocooney,Predominant_simpleSecondary:Trophic.NicheFrugivore,-0.05745984042042117,0.07344271982058125,-0.1997677565,0.08428700287499989,FALSE,FALSE
dichrocooney,Predominant_simpleCropland:Trophic.NicheGranivore,-0.07034677943761326,0.15270667544192143,-0.37353154299999997,0.22773376174999996,FALSE,FALSE
dichrocooney,Predominant_simplePasture:Trophic.NicheGranivore,-0.10179702114730384,0.15429673271352232,-0.39997999425,0.20510935724999968,FALSE,FALSE
dichrocooney,Predominant_simplePlantationforest:Trophic.NicheGranivore,0.0980894123491384,0.09615129993318641,-0.088919245425,0.28460026999999993,FALSE,FALSE
dichrocooney,Predominant_simpleSecondary:Trophic.NicheGranivore,0.04741727534622367,0.07477457879797117,-0.0972525808,0.19385435249999997,FALSE,FALSE
dichrocooney,Predominant_simpleCropland:Trophic.NicheInvertivore,0.07182304462353833,0.15206719825180684,-0.22905771825000001,0.3706469735,FALSE,FALSE
dichrocooney,Predominant_simplePasture:Trophic.NicheInvertivore,0.07641440797102839,0.15273150008533107,-0.220202722,0.37800474849999993,FALSE,FALSE
dichrocooney,Predominant_simplePlantationforest:Trophic.NicheInvertivore,0.06960591845949644,0.09539387681497585,-0.11464837825,0.2558511504999999,FALSE,FALSE
dichrocooney,Predominant_simpleSecondary:Trophic.NicheInvertivore,-0.07025915850233697,0.07301382293884559,-0.21328568625,0.07178743192499996,FALSE,FALSE
dichrocooney,Predominant_simpleCropland:Trophic.NicheNectarivore,-0.14060822247185734,0.15640111221191727,-0.45122659775,0.16276086374999973,FALSE,FALSE
dichrocooney,Predominant_simplePasture:Trophic.NicheNectarivore,-0.25165039176341836,0.16057958628733887,-0.5721991645,0.067152360625,FALSE,FALSE
dichrocooney,Predominant_simplePlantationforest:Trophic.NicheNectarivore,0.19665811565287,0.09869522953148337,0.003465370384999998,0.38913186324999993,FALSE,FALSE
dichrocooney,Predominant_simpleSecondary:Trophic.NicheNectarivore,-0.12225910845795533,0.07707239846433754,-0.27036341224999993,0.027949626499999925,FALSE,FALSE
dichrocooney,Predominant_simpleCropland:Trophic.NicheOmnivore,0.14502862181054266,0.15222732348729995,-0.15581176400000002,0.44266288374999985,FALSE,FALSE
dichrocooney,Predominant_simplePasture:Trophic.NicheOmnivore,-0.007346625866412167,0.15290947909017552,-0.30515801675,0.2907008744999999,FALSE,FALSE
dichrocooney,Predominant_simplePlantationforest:Trophic.NicheOmnivore,0.11999657816398754,0.09575796954232368,-0.066289299175,0.30495369124999966,FALSE,FALSE
dichrocooney,Predominant_simpleSecondary:Trophic.NicheOmnivore,-0.024388965809611,0.07346510612755879,-0.16532040875,0.11917453849999993,FALSE,FALSE
malecolcooney,Intercept,4.759329765583334,0.07748258261154059,4.60599248,4.9095530499999995,FALSE,FALSE
malecolcooney,Biome4TemperateForest,-0.12574766284516167,0.048239995856146294,-0.221038044,-0.032558333125,FALSE,FALSE
malecolcooney,Biome4TropicalOpen,-0.11222462820676367,0.06170327624313939,-0.23622225525,0.010946750799999985,FALSE,FALSE
malecolcooney,Predominant_simpleCropland,-0.22439555269829167,0.17979974528827253,-0.5707316832499999,0.1345394537499997,FALSE,FALSE
malecolcooney,Predominant_simplePasture,-0.0795697753728205,0.18437526476118365,-0.45503194974999994,0.2714181232499999,FALSE,FALSE
malecolcooney,Predominant_simplePlantationforest,-0.02249420145410083,0.1388704075545177,-0.29585139025,0.24628113824999986,FALSE,FALSE
malecolcooney,Predominant_simpleSecondary,0.021036290753993332,0.11423564173388852,-0.20606678125,0.24040260474999983,FALSE,FALSE
malecolcooney,Trophic.NicheFrugivore,0.087856856095206,0.07376944066938411,-0.056552118449999994,0.2352871257499998,FALSE,FALSE
