model,parameter,Estimate,Est.Error,Q2.5,Q97.5,prior_only_empty_cell
meancoldale_covariate,Trophic.NicheInvertivore,-0.13556025055533333,0.01997042069654272,-0.17528851574999998,-0.096433152875,FALSE
meancoldale_covariate,Trophic.NicheNectarivore,-0.1527242052675,0.020894419879761664,-0.19421406875,-0.11138894775000002,FALSE
meancoldale_covariate,Trophic.NicheOmnivore,-0.156464549836,0.01997060048550972,-0.19648861299999998,-0.11704860025000001,FALSE
meancoldale_covariate,z_logMass,0.027476546498833333,8.316192875962183e-4,0.025816143125,0.029109586599999997,FALSE
meancoldale_covariate,Biome4TemperateForest:Predominant_simpleCropland,-0.01320378650935575,0.008807573568927632,-0.03036513335,0.0038991860974999844,FALSE
meancoldale_covariate,Biome4TropicalOpen:Predominant_simpleCropland,0.03552749608753333,0.009213845914451166,0.01744151295,0.053719171424999976,FALSE
meancoldale_covariate,Biome4TemperateForest:Predominant_simplePasture,0.0018741234595393166,0.01270873936475621,-0.02308432515,0.026686127699999996,FALSE
meancoldale_covariate,Biome4TropicalOpen:Predominant_simplePasture,-0.016196451947388182,0.015780648267691887,-0.047381325475,0.015228153649999982,FALSE
meancoldale_covariate,Biome4TemperateForest:Predominant_simplePlantationforest,-0.0074463426873458,0.008869177979272995,-0.024721001725000004,0.009964297182499996,FALSE
meancoldale_covariate,Biome4TropicalOpen:Predominant_simplePlantationforest,-3.965019812101167e-4,0.005724688627147483,-0.011615759500000001,0.010803416875000001,FALSE
meancoldale_covariate,Biome4TemperateForest:Predominant_simpleSecondary,-0.0043018723243656,0.0063818791019968945,-0.0167603554,0.008131522692499997,FALSE
meancoldale_covariate,Biome4TropicalOpen:Predominant_simpleSecondary,-0.003692335298353718,0.005238531815535079,-0.01400730505,0.0067046009799999985,FALSE
dichrodale_base,Intercept,0.065286932704,0.008726705040761396,0.047750935775,0.08238895847499997,FALSE
dichrodale_base,Biome4TemperateForest,0.014089040149913816,0.017045687596178288,-0.019105876425,0.047909874724999996,FALSE
dichrodale_base,Biome4TropicalOpen,-0.03411599600380655,0.021572662512900256,-0.077514742925,0.006536407114999997,FALSE
dichrodale_base,Predominant_simpleCropland,0.015818191801223333,0.004602614682355959,0.0067301988875,0.024855979899999995,FALSE
dichrodale_base,Predominant_simplePasture,0.046224086624,0.009501672559177731,0.027596718375,0.06486798402499999,FALSE
dichrodale_base,Predominant_simplePlantationforest,0.0124960791478,0.0034399009143545657,0.005659205787500001,0.01908038042499999,FALSE
dichrodale_base,Predominant_simpleSecondary,0.005277241145496674,0.0035795523288348194,-0.0016175582925000002,0.012309004299999994,FALSE
dichrodale_base,Biome4TemperateForest:Predominant_simpleCropland,-0.018971248415518265,0.010289442552701745,-0.038677394975,0.0011328301549999972,FALSE
dichrodale_base,Biome4TropicalOpen:Predominant_simpleCropland,0.004000121314109334,0.010369187489018265,-0.01629593515,0.024276978649999992,FALSE
dichrodale_base,Biome4TemperateForest:Predominant_simplePasture,-0.04895831831045,0.014707742894495642,-0.078335934975,-0.02006624445000001,FALSE
dichrodale_base,Biome4TropicalOpen:Predominant_simplePasture,-0.03911917809784683,0.01782978336375421,-0.07508929552499999,-0.004123635697500006,FALSE
dichrodale_base,Biome4TemperateForest:Predominant_simplePlantationforest,-0.017200251044474618,0.010117766085394636,-0.037292710375,0.002772194429999999,FALSE
dichrodale_base,Biome4TropicalOpen:Predominant_simplePlantationforest,-0.014018031679005333,0.006502849118275326,-0.02674322155,-0.0010207646132500204,FALSE
dichrodale_base,Biome4TemperateForest:Predominant_simpleSecondary,-7.8995337288066e-4,0.007116163715201457,-0.01523898015,0.013025007099999986,FALSE
dichrodale_base,Biome4TropicalOpen:Predominant_simpleSecondary,0.005304239270914415,0.005929396271363727,-0.0063453203975,0.016884329500000003,FALSE
dichrodale_covariate,Intercept,0.11066399654216667,0.022477811266708007,0.0654361192,0.15350711899999997,FALSE
dichrodale_covariate,Biome4TemperateForest,4.107670854783e-4,0.016482927377995102,-0.032385945275,0.03373015824999999,FALSE
dichrodale_covariate,Biome4TropicalOpen,-0.027485409048117283,0.02082888587585897,-0.068458272625,0.013661711599999966,FALSE
dichrodale_covariate,Predominant_simpleCropland,-0.004477099953158594,0.004265815952224465,-0.012980577600000001,0.0038535188699999993,FALSE
dichrodale_covariate,Predominant_simplePasture,0.016811987661928,0.008715865494839187,2.112735229999999e-4,0.034183242574999974,FALSE
dichrodale_covariate,Predominant_simplePlantationforest,0.001190557388190692,0.003161805431881036,-0.004918725015000001,0.007327710852499999,FALSE
dichrodale_covariate,Predominant_simpleSecondary,3.2383661409868166e-4,0.0032493539087888215,-0.00602412172,0.00671089692,FALSE
dichrodale_covariate,Trophic.NicheFrugivore,-0.015660268244654732,0.020912664226856968,-0.056146334675000006,0.025332810449999996,FALSE
dichrodale_covariate,Trophic.NicheGranivore,0.15241646989116667,0.02095813314551993,0.11120578925,0.19349688475,FALSE
dichrodale_covariate,Trophic.NicheInvertivore,-0.063415463113365,0.020741422651471258,-0.103898501,-0.022127611725000003,FALSE
dichrodale_covariate,Trophic.NicheNectarivore,0.060905467571963336,0.021571173604526952,0.0187822238,0.10307755475,FALSE
dichrodale_covariate,Trophic.NicheOmnivore,-0.028437208998918165,0.02079368221361845,-0.06937686092499999,0.01246063039999999,FALSE
dichrodale_covariate,z_logMass,-0.0168862342505,8.996005102026308e-4,-0.018639024450000003,-0.015107198249999999,FALSE
dichrodale_covariate,Biome4TemperateForest:Predominant_simpleCropland,-0.01323374816998579,0.009685156458351338,-0.032373376075,0.00562888666,FALSE
dichrodale_covariate,Biome4TropicalOpen:Predominant_simpleCropland,-0.01443072199008035,0.009733550507597367,-0.03351249655,0.004618262524999997,FALSE
dichrodale_covariate,Biome4TemperateForest:Predominant_simplePasture,-0.02343043363355143,0.013617129153163094,-0.050519909125,0.0026617799675,FALSE
dichrodale_covariate,Biome4TropicalOpen:Predominant_simplePasture,-0.005286846610412718,0.01666104262997815,-0.038299998249999995,0.02695918004999997,FALSE
dichrodale_covariate,Biome4TemperateForest:Predominant_simplePlantationforest,-0.016506693306696667,0.00947431381293965,-0.034935296724999995,0.002475595342499973,FALSE
dichrodale_covariate,Biome4TropicalOpen:Predominant_simplePlantationforest,-0.005420788223764967,0.006109111447871042,-0.017366923325000002,0.006832588927499983,FALSE
dichrodale_covariate,Biome4TemperateForest:Predominant_simpleSecondary,8.17624623736505e-4,0.0065896792517380134,-0.011867224575,0.013893028824999997,FALSE
dichrodale_covariate,Biome4TropicalOpen:Predominant_simpleSecondary,0.00605037403240105,0.005495250859077392,-0.004769807144999999,0.016618907124999992,FALSE
malecoldale_base,Intercept,3.9188123554,0.0076010941505938396,3.9039553475,3.9333647275,FALSE
malecoldale_base,Biome4TemperateForest,8.067826949366666e-4,0.015122731200922302,-0.029088527275,0.031088234624999996,FALSE
malecoldale_base,Biome4TropicalOpen,-0.011399899120690633,0.018311364410333097,-0.0483063792,0.024827455175,FALSE
malecoldale_base,Predominant_simpleCropland,0.015443420968492667,0.004959924888794096,0.0059687094150000005,0.02516426814999999,FALSE
malecoldale_base,Predominant_simplePasture,0.027321216469711668,0.010066631634499484,0.0078451904175,0.04719943817499999,FALSE
malecoldale_base,Predominant_simplePlantationforest,0.004273359106192327,0.003747955045642659,-0.00307483617,0.011735716199999996,FALSE
malecoldale_base,Predominant_simpleSecondary,3.2240402565613334e-5,0.0038652869447209585,-0.00767129683,0.0075481143099999995,FALSE
malecoldale_base,Biome4TemperateForest:Predominant_simpleCropland,-0.018030141921839767,0.011526670364940966,-0.040326589499999996,0.004703366919999985,FALSE
malecoldale_base,Biome4TropicalOpen:Predominant_simpleCropland,0.029847809755557616,0.01145787183445485,0.007635320189999999,0.052625910874999994,FALSE
malecoldale_base,Biome4TemperateForest:Predominant_simplePasture,-0.01462635230470575,0.015853574743054665,-0.045478928175,0.016651439949999968,FALSE
malecoldale_base,Biome4TropicalOpen:Predominant_simplePasture,-0.03900290418584575,0.019464249142686303,-0.07642717515,-4.4642141600002806e-4,FALSE
malecoldale_base,Biome4TemperateForest:Predominant_simplePlantationforest,-0.014461391338857134,0.010768580971500023,-0.035975727449999995,0.006313882099999979,FALSE
malecoldale_base,Biome4TropicalOpen:Predominant_simplePlantationforest,-0.0054818811820626584,0.007310569343173478,-0.019824184874999998,0.008827972264999994,FALSE
malecoldale_base,Biome4TemperateForest:Predominant_simpleSecondary,-0.0022597551698042666,0.007728917401001762,-0.017006320249999998,0.012775041449999996,FALSE
malecoldale_base,Biome4TropicalOpen:Predominant_simpleSecondary,-0.0040944560942386835,0.006551282646894327,-0.017174010625000003,0.00880145696999998,FALSE
malecoldale_covariate,Intercept,4.079697190566667,0.025222158337542506,4.0313422275,4.129846995,FALSE
malecoldale_covariate,Biome4TemperateForest,-0.005375836416356583,0.014977915588833372,-0.034763069550000004,0.023425673799999984,FALSE
malecoldale_covariate,Biome4TropicalOpen,-0.012086350851156172,0.017517304161978907,-0.046968273799999995,0.021232532499999995,FALSE
malecoldale_covariate,Predominant_simpleCropland,0.006840493099372117,0.00489853868765199,-0.0028757755375000004,0.01639373992499998,FALSE
malecoldale_covariate,Predominant_simplePasture,0.014053624032865834,0.009847898113804756,-0.0053293661675,0.033331444175,FALSE
malecoldale_covariate,Predominant_simplePlantationforest,2.4266244277123332e-4,0.003715992093242015,-0.0071551987099999995,0.007305044879999998,FALSE
malecoldale_covariate,Predominant_simpleSecondary,-0.002616732374037565,0.0038019095598980945,-0.010066042675000001,0.0047598841450000005,FALSE
malecoldale_covariate,Trophic.NicheFrugivore,-0.1491497295405,0.024190788645654174,-0.19616418275,-0.10247905375000002,FALSE
malecoldale_covariate,Trophic.NicheGranivore,-0.039423385005281,0.02442854458093064,-0.08747701440000001,0.007826574747499981,FALSE
malecoldale_covariate,Trophic.NicheInvertivore,-0.16694934884316667,0.024097395190654576,-0.21418250325000002,-0.11985498900000001,FALSE
malecoldale_covariate,Trophic.NicheNectarivore,-0.13042516824483333,0.025037483701163207,-0.1796173875,-0.0824411153,FALSE
malecoldale_covariate,Trophic.NicheOmnivore,-0.17186541052933332,0.024088416794063868,-0.2189624095,-0.12513308125000003,FALSE
malecoldale_covariate,z_logMass,0.019654721849833332,0.0010153766314939308,0.017656137725000003,0.02171685895,FALSE
malecoldale_covariate,Biome4TemperateForest:Predominant_simpleCropland,-0.021073825846109385,0.01129280674995535,-0.043945224525,0.0010407928474999938,FALSE
malecoldale_covariate,Biome4TropicalOpen:Predominant_simpleCropland,0.028091837882687834,0.01155138823238827,0.0051601613624999996,0.05041506145,FALSE
malecoldale_covariate,Biome4TemperateForest:Predominant_simplePasture,-0.011553592715184217,0.01583602663275701,-0.042740254925000006,0.019498521374999987,FALSE
malecoldale_covariate,Biome4TropicalOpen:Predominant_simplePasture,-0.017879063515288132,0.019245926692625277,-0.055760189675,0.020161678624999943,FALSE
malecoldale_covariate,Biome4TemperateForest:Predominant_simplePlantationforest,-0.016438338832487832,0.010680983255434099,-0.037409960274999994,0.00427915440499998,FALSE
malecoldale_covariate,Biome4TropicalOpen:Predominant_simplePlantationforest,-0.0030531708427232666,0.007353668387727103,-0.0172582586,0.011438544074999992,FALSE
malecoldale_covariate,Biome4TemperateForest:Predominant_simpleSecondary,-0.00436463515135275,0.007693215851445646,-0.01965871755,0.010717896699999998,FALSE
malecoldale_covariate,Biome4TropicalOpen:Predominant_simpleSecondary,-0.0014025214328050734,0.006482507226746162,-0.01409562205,0.011327784,FALSE
dichrodiffdale_base,Intercept,3.329002174683333,0.4199276600742206,2.498221965,4.1684433274999995,FALSE
dichrodiffdale_base,Biome4TemperateForest,0.65724095871897,0.8207545297773169,-1.00448297,2.2526474524999998,FALSE
dichrodiffdale_base,Biome4TropicalOpen,-1.58719586722556,1.0221382520410673,-3.5972476925000003,0.4320951332499992,FALSE
dichrodiffdale_base,Predominant_simpleCropland,0.7565716423435,0.23088761772763222,0.30962813425,1.2035775775,FALSE
dichrodiffdale_base,Predominant_simplePasture,2.2087992830116665,0.465528261986399,1.2725816475,3.1265507224999993,FALSE
dichrodiffdale_base,Predominant_simplePlantationforest,0.5906921051103333,0.17606879402328315,0.244978165,0.9393903674999993,FALSE
dichrodiffdale_base,Predominant_simpleSecondary,0.25050021419128166,0.17878563309696682,-0.09389738635,0.6005740852499999,FALSE
dichrodiffdale_base,Biome4TemperateForest:Predominant_simpleCropland,-0.914122797872445,0.4990979646093135,-1.8972952200000002,0.03835879522499922,FALSE
dichrodiffdale_base,Biome4TropicalOpen:Predominant_simpleCropland,0.420823212635755,0.5136811161691853,-0.5945437397500001,1.4182959124999979,FALSE
dichrodiffdale_base,Biome4TemperateForest:Predominant_simplePasture,-2.385723478042167,0.7190819930878728,-3.82194244,-0.9673244140000004,FALSE
dichrodiffdale_base,Biome4TropicalOpen:Predominant_simplePasture,-1.8022424224712033,0.9097311514154454,-3.6230348775,-0.024107185725000344,FALSE
dichrodiffdale_base,Biome4TemperateForest:Predominant_simplePlantationforest,-0.8749915792714483,0.5116727219808179,-1.8987818625000001,0.1029655594999998,FALSE
dichrodiffdale_base,Biome4TropicalOpen:Predominant_simplePlantationforest,-0.62867384093015,0.3279753288103553,-1.2681727525,0.0333954702749992,FALSE
dichrodiffdale_base,Biome4TemperateForest:Predominant_simpleSecondary,0.15173586130424,0.36713614624658786,-0.578833437,0.8642817967499999,FALSE
dichrodiffdale_base,Biome4TropicalOpen:Predominant_simpleSecondary,0.30906084675862733,0.2966588081539686,-0.27369615225,0.8883454937499992,FALSE
dichrodiffdale_covariate,Intercept,6.048954505383334,1.1469430870943096,3.7501941575,8.272852429999997,FALSE
dichrodiffdale_covariate,Biome4TemperateForest,-0.019253495477939957,0.7876088615709047,-1.588193475,1.5685713325,FALSE
dichrodiffdale_covariate,Biome4TropicalOpen,-1.37108293140465,0.9779563051886507,-3.2672823125,0.5780869072499975,FALSE
dichrodiffdale_covariate,Predominant_simpleCropland,-0.22745446751806883,0.2123740888849565,-0.6369832639999999,0.18767004774999982,FALSE
dichrodiffdale_covariate,Predominant_simplePasture,0.7542958038509167,0.43961099584733243,-0.0777402207,1.6183044399999995,FALSE
dichrodiffdale_covariate,Predominant_simplePlantationforest,0.03923912277756192,0.1610707433844125,-0.279874045,0.3534083884999997,FALSE
dichrodiffdale_covariate,Predominant_simpleSecondary,0.020772843662448835,0.1662948068753837,-0.30981142649999993,0.34878039749999995,FALSE
dichrodiffdale_covariate,Trophic.NicheFrugivore,-1.2662917187589617,1.0737522810985987,-3.3533913025,0.8657571887499954,FALSE
dichrodiffdale_covariate,Trophic.NicheGranivore,7.168072862283333,1.0822977144346235,5.0965105775,9.335462952499997,FALSE
dichrodiffdale_covariate,Trophic.NicheInvertivore,-3.5989135117275,1.0683535299525109,-5.6610661225,-1.4528939675,FALSE
dichrodiffdale_covariate,Trophic.NicheNectarivore,2.4039682762264665,1.108395452017099,0.25338504125,4.594546095,FALSE
dichrodiffdale_covariate,Trophic.NicheOmnivore,-1.9487133551539333,1.0692465545366565,-4.044300475,0.16538298574999408,FALSE
dichrodiffdale_covariate,z_logMass,-0.774663272675,0.04455569012180283,-0.8622504805000001,-0.6890459042500001,FALSE
dichrodiffdale_covariate,Biome4TemperateForest:Predominant_simpleCropland,-0.6439259958230161,0.4779994092004778,-1.5827511075,0.2848850467499997,FALSE
dichrodiffdale_covariate,Biome4TropicalOpen:Predominant_simpleCropland,-0.4999252533172283,0.4969122282122526,-1.4717236000000002,0.4769096045,FALSE
dichrodiffdale_covariate,Biome4TemperateForest:Predominant_simplePasture,-1.1225988822363784,0.6913219565850857,-2.497829825,0.21853100475,FALSE
dichrodiffdale_covariate,Biome4TropicalOpen:Predominant_simplePasture,-0.14405244145662166,0.8401920535667253,-1.7583728825,1.5281985549999981,FALSE
dichrodiffdale_covariate,Biome4TemperateForest:Predominant_simplePlantationforest,-0.8626269879428333,0.47986173725544007,-1.79726818,0.09109765909999938,FALSE
dichrodiffdale_covariate,Biome4TropicalOpen:Predominant_simplePlantationforest,-0.21627253702494567,0.30865270599935357,-0.81692326875,0.38044786549999987,FALSE
dichrodiffdale_covariate,Biome4TemperateForest:Predominant_simpleSecondary,0.21039007922191982,0.34604047437189733,-0.47155482725000003,0.88438075125,FALSE
dichrodiffdale_covariate,Biome4TropicalOpen:Predominant_simpleSecondary,0.338108290193765,0.27636367731247874,-0.20385518674999997,0.8733260684999992,FALSE
