model,parameter,Estimate,Est.Error,Q2.5,Q97.5,prior_only_empty_cell,sparse_trophic
malecolcooney,Predominant_simpleSecondary:Trophic.NicheOmnivore,-0.03567829141746165,0.10535556115760562,-0.24074494624999998,0.17380406549999997,FALSE,FALSE
dichrodiff,Intercept,21.62389634245,4.294003049065145,13.108408325,29.94960825,FALSE,FALSE
dichrodiff,Biome4TemperateForest,5.6764335770336665,2.294160089363934,1.2157681625,10.179892674999996,FALSE,FALSE
dichrodiff,Biome4TemperateOpen,2.4197633772719334,3.627540705585314,-4.790346965,9.531914147499997,FALSE,FALSE
dichrodiff,Biome4TropicalOpen,-6.226004339511666,1.6494651285814228,-9.462220162500001,-3.0316928100000036,FALSE,FALSE
dichrodiff,Predominant_simpleCropland,-5.955772560632871,8.016932509502904,-21.5554339,9.94925824999999,FALSE,FALSE
dichrodiff,Predominant_simplePasture,-5.654946371775384,6.7685733580757015,-18.6658109,7.784429517499989,FALSE,FALSE
dichrodiff,Predominant_simplePlantationforest,-2.9494790752730666,7.0152952590384725,-16.702501425,10.818428599999999,FALSE,FALSE
dichrodiff,Predominant_simpleSecondary,-1.0120532780206166,5.897440932794368,-12.482226125,10.559407874999998,FALSE,FALSE
dichrodiff,Trophic.NicheFrugivore,3.3606452637482733,4.230470335295469,-4.956166834999999,11.880194124999994,FALSE,FALSE
dichrodiff,Trophic.NicheGranivore,8.082615662882333,4.298299076192524,-0.14765247150000016,16.759408775,FALSE,FALSE
