response,parameter,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
malecolcooney,Predominant_simpleCropland:Trophic.NicheInvertivore,0.11707830029434267,0.18099931700374391,-0.2356780522499999,0.4610044287499998,1.0021004125325834,936.507722961693,1832.9745943243895
malecolcooney,Predominant_simplePasture:Trophic.NicheInvertivore,0.05804095079006033,0.12947861898487867,-0.19781818774999999,0.3089305665,1.0036009114808289,1047.1244821267717,1515.3797308137491
malecolcooney,Predominant_simplePlantationforest:Trophic.NicheInvertivore,-0.07030913402659583,0.1388022174205953,-0.34702420674999995,0.19743652924999988,1.0018878217922045,1040.7105358427948,1874.8678214206604
malecolcooney,Predominant_simpleSecondary:Trophic.NicheInvertivore,0.0486678412707085,0.10353408452818491,-0.15410440449999996,0.25046777875,1.0035472092036186,869.2388296709698,1556.1330356949359
malecolcooney,Predominant_simpleCropland:Trophic.NicheNectarivore,0.2647089198053267,0.18722540134495388,-0.09964614439999996,0.62307129875,1.0016122672596712,981.507462781202,1865.8486925938173
malecolcooney,Predominant_simplePasture:Trophic.NicheNectarivore,0.248433757039587,0.14091969983820057,-0.024837840924999993,0.5254143854999999,1.0016652640695547,1143.7636346290433,1934.549919472036
malecolcooney,Predominant_simplePlantationforest:Trophic.NicheNectarivore,0.13215064412850316,0.14617521205571518,-0.15871808299999995,0.4178975559999999,1.0015117145150414,1121.6265175729231,2131.6433754019286
malecolcooney,Predominant_simpleSecondary:Trophic.NicheNectarivore,0.060047633757057337,0.11061086663376266,-0.15643107924999997,0.27391330425000004,1.0037999227855063,967.1104680867278,1834.217385439553
malecolcooney,Predominant_simpleCropland:Trophic.NicheOmnivore,0.03983423472862067,0.18117909594077355,-0.31505179050000004,0.39013116225,1.0021635166019596,941.8461386715276,1744.4515521735398
malecolcooney,Predominant_simplePasture:Trophic.NicheOmnivore,-0.0036320131722216665,0.12994881782310916,-0.26319764799999995,0.2456982479999998,1.0033674478195607,1060.6912725640425,1624.1321347784572
malecolcooney,Predominant_simplePlantationforest:Trophic.NicheOmnivore,-0.044502306186828836,0.13893057193867295,-0.32072742624999995,0.21957741125,1.0017846589083879,1035.7264769848562,1997.4008855073953
malecolcooney,Predominant_simpleSecondary:Trophic.NicheOmnivore,-0.0030418710262638334,0.10385149486625787,-0.20623939224999996,0.19786530524999982,1.003460654889503,860.3218667896604,1580.9053801738855
dichrodiff,Intercept,22.987355826,4.074748513946481,15.101492575000002,31.069195224999998,1.0009390028379748,1841.9093525452104,2653.798831974053
dichrodiff,Predominant_simpleCropland,-7.9173114163245835,7.8629561424516226,-23.053774049999994,7.165767327499989,1.0023648086403074,2048.5561748464215,3068.313444117978
dichrodiff,Predominant_simplePasture,-5.315924561962307,6.681832862098458,-18.642414824999996,7.790701542499997,1.001765508393537,2058.0249083365898,3236.4183020455316
dichrodiff,Predominant_simplePlantationforest,-1.5157351765090084,6.923266916047182,-14.947558599999999,12.206393299999998,1.0012280199324082,1528.4202465348546,2061.94632047405
dichrodiff,Predominant_simpleSecondary,-0.11128581848276667,5.757567624887552,-11.411537525,11.273233374999993,1.0002602733466253,1468.0679406393283,2612.9285827729527
dichrodiff,z_logMass,-4.189438014283334,0.29573309151709376,-4.7752491274999995,-3.61126327,1.001025501858688,4301.116746574032,4648.474093980083
dichrodiff,Biome4TemperateForest,11.54317656815,0.647517262801543,10.24992805,12.820624525,1.0007035905507091,4234.011803463424,4977.514048001236
dichrodiff,Biome4TemperateOpen,4.0706084950714,2.5598311976414148,-0.9344526847499998,9.098768035,1.000966909884332,2790.5584151311696,3579.12054899136
dichrodiff,Biome4TropicalOpen,-4.12563541515,0.7529727026885306,-5.617452295,-2.672666705,0.9999490108545519,3495.7981094803818,3947.1951431156854
dichrodiff,Trophic.NicheFrugivore,-0.026272445244957997,4.1328373604546895,-8.134672465000001,7.964750682499998,1.0004095303682643,1876.4348969494838,2909.739205053611
dichrodiff,Trophic.NicheGranivore,3.355335714414547,4.175622615396739,-4.938649789999997,11.551762949999992,1.000513674873211,1889.170456601014,2921.832157508475
dichrodiff,Trophic.NicheHerbivoreterrestrial,2.17024508867147,16.200109001065986,-29.65964764999999,33.430441325000004,1.0005938823180645,8618.876554751088,5015.770788344538
dichrodiff,Trophic.NicheInvertivore,-20.082530177933332,4.07393475952511,-28.133755924999996,-12.184052950000003,1.0012073240991994,1824.5039376541604,2604.1613770903864
dichrodiff,Trophic.NicheNectarivore,33.09727935983334,4.47800365883243,24.322509000000004,41.915632824999996,1.0005822206722585,2042.7513406277635,3206.574229070048
dichrodiff,Trophic.NicheOmnivore,-9.1240810397106,4.1021513781004915,-17.058142699999998,-1.0630571750000066,1.0009306113704615,1824.1716161780996,2831.6029602049634
dichrodiff,Predominant_simpleCropland:z_logMass,2.558467878645,0.5915706636511202,1.3867898950000002,3.7208684824999994,1.0008567407402864,7413.569354416798,4389.307931372362
dichrodiff,Predominant_simplePasture:z_logMass,4.378544578983333,0.6565287165632447,3.1243048275,5.6768124449999995,1.0004124396725755,7221.935468800104,4920.346717734193
dichrodiff,Predominant_simplePlantationforest:z_logMass,-1.15136684415505,0.4638763452528974,-2.0564463975,-0.25640974450000015,1.000176784367181,6093.619424414095,4925.926970785168
dichrodiff,Predominant_simpleSecondary:z_logMass,-0.7185530638616774,0.4398166259600143,-1.5704905774999998,0.1485568717499995,1.0008224402738826,5743.250117165181,5009.175811897856
dichrodiff,Predominant_simpleCropland:Biome4TemperateForest,-11.163601209516667,1.5346671613492548,-14.229680475,-8.198472835000006,1.0014106038611708,6967.922916578004,4774.208630370792
dichrodiff,Predominant_simplePasture:Biome4TemperateForest,-10.072385830895,2.1824167172095796,-14.3305196,-5.8454849825,0.9997713316791083,8368.490182370731,4827.692210394491
dichrodiff,Predominant_simplePlantationforest:Biome4TemperateForest,-12.041375332533333,1.3008399843385219,-14.583896225,-9.463836552500004,1.0012501521533546,6419.609668791861,4978.574298771197
dichrodiff,Predominant_simpleSecondary:Biome4TemperateForest,-2.33030704722915,1.206700526094342,-4.68436653,0.017111159924999963,1.001893257047661,7082.611405363044,5079.735066386605
dichrodiff,Predominant_simpleCropland:Biome4TemperateOpen,-3.1796040533339167,2.7585331455891438,-8.59764316,2.2475503899999936,1.0003725171619806,2907.919445224185,3888.6142252764953
dichrodiff,Predominant_simplePasture:Biome4TemperateOpen,-2.5319551943082335,2.790182297536259,-8.061054774999999,2.9863907674999988,1.0016332877098397,2924.0375437372704,3920.0245449609515
dichrodiff,Predominant_simplePlantationforest:Biome4TemperateOpen,1.9169424301092333,4.9565481942155305,-7.4621984999999995,11.872587824999991,0.999976851161793,5814.521843294839,4665.885050618283
dichrodiff,Predominant_simpleSecondary:Biome4TemperateOpen,1.2657273913739366,2.899966990785398,-4.47265705,6.924501314999987,1.0013428092063352,2979.7355202221697,4339.360677351358
dichrodiff,Predominant_simpleCropland:Biome4TropicalOpen,7.58271379735,1.3931309249648778,4.805977092500001,10.26107435,1.0007694272634367,5302.099430313908,4847.224394652107
dichrodiff,Predominant_simplePasture:Biome4TropicalOpen,3.2045079996447665,1.6040715277741167,0.08302768515000024,6.408084422499999,1.0008627167651272,6228.309188919169,4867.7635178405035
dichrodiff,Predominant_simplePlantationforest:Biome4TropicalOpen,0.7511585698487,1.0811341118540925,-1.3382301375,2.8305110674999994,0.9999930849388415,4372.744054944184,4692.512291905118
dichrodiff,Predominant_simpleSecondary:Biome4TropicalOpen,1.1325753962439584,1.078022985186046,-0.9855341552499998,3.229536037499999,1.0000706306114282,4517.549758291669,4449.050246209595
dichrodiff,Predominant_simpleCropland:Trophic.NicheFrugivore,-3.1844506926285168,8.003669699940364,-18.571068999999998,12.18662765,1.002241975373475,2069.844094555134,3253.5322233195297
dichrodiff,Predominant_simplePasture:Trophic.NicheFrugivore,20.289135756993268,7.434121868259786,6.104464552500001,34.912410699999974,1.0016371085212468,2342.2648196689834,3986.8954935447296
dichrodiff,Predominant_simplePlantationforest:Trophic.NicheFrugivore,-9.955760468557333,6.969968867777184,-23.889591449999998,3.454745132499989,1.0016393996753652,1576.4299661207133,2129.5557379022052
dichrodiff,Predominant_simpleSecondary:Trophic.NicheFrugivore,-0.09397425913191666,5.884815338645475,-11.785328025000002,11.414023075,1.0001379559718746,1434.1508850285097,2654.2064751351545
dichrodiff,Predominant_simpleCropland:Trophic.NicheGranivore,-4.315378882514267,7.927998118473749,-19.733052549999996,11.028096499999997,1.0018254971753129,2066.747308625965,3159.8176408376708
dichrodiff,Predominant_simplePasture:Trophic.NicheGranivore,-4.674356657495533,6.810744367968996,-18.024603999999993,8.554568232499978,1.0031104450359631,2103.9805939496487,3205.206439025054
dichrodiff,Predominant_simplePlantationforest:Trophic.NicheGranivore,4.179196230033833,7.074873230033586,-9.575076194999998,17.830578524999993,1.0011775666217202,1546.8842139063236,2035.9497370677927
dichrodiff,Predominant_simpleSecondary:Trophic.NicheGranivore,5.238759092683815,5.950060705961475,-6.485467822499995,16.684290425,1.000530861936971,1674.1311474914894,2990.367032333731
dichrodiff,Predominant_simpleCropland:Trophic.NicheHerbivoreterrestrial,-0.10375669237232833,19.91427478580794,-38.796215675,39.35002422499995,1.0013231458750214,14519.372223539975,3983.87385556816
dichrodiff,Predominant_simplePasture:Trophic.NicheHerbivoreterrestrial,0.23766973263865002,19.921169913140705,-39.252509399999994,38.999334699999984,1.0007645098685063,15343.454587495891,4318.946019084751
dichrodiff,Predominant_simplePlantationforest:Trophic.NicheHerbivoreterrestrial,-0.1593407152001833,19.505233153835285,-39.144352549999994,38.28199942499998,1.0002040794388307,14601.511470060272,4259.926683884851
dichrodiff,Predominant_simpleSecondary:Trophic.NicheHerbivoreterrestrial,1.98465584134645,16.330076496256254,-30.361725424999992,34.13350512499999,1.0000950260627683,8908.074502942283,5221.166738382761
dichrodiff,Predominant_simpleCropland:Trophic.NicheInvertivore,9.479880788342534,7.844082977693723,-5.6380554875,24.440808374999996,1.0020358144959016,2033.2385476872387,3077.5654267191244
dichrodiff,Predominant_simplePasture:Trophic.NicheInvertivore,11.1282356552551,6.683067815102887,-1.9095008799999984,24.23384432499998,1.0025004487056643,2031.2829853809067,3039.4951671587824
dichrodiff,Predominant_simplePlantationforest:Trophic.NicheInvertivore,1.33389615831729,6.919133273591757,-12.339029149999996,14.706225049999999,1.0012327618059256,1529.8836549080297,1963.250277008642
dichrodiff,Predominant_simpleSecondary:Trophic.NicheInvertivore,-1.0956904420312217,5.765254193606464,-12.390684275,10.256049749999997,1.0005830546486052,1525.2431379190843,2629.081832115495
dichrodiff,Predominant_simpleCropland:Trophic.NicheNectarivore,-10.242382838682,8.430951901234305,-26.467395299999993,6.180125849999983,1.0023818041166839,2211.89066735403,3469.7164824455385
dichrodiff,Predominant_simplePasture:Trophic.NicheNectarivore,-19.734766463313832,7.724670801146127,-34.71506737499999,-4.806220137500027,1.0004651863475855,2259.1158321380735,3769.0918943770175
dichrodiff,Predominant_simplePlantationforest:Trophic.NicheNectarivore,4.451118370024397,7.417232783770576,-10.150279249999992,18.67782932499997,1.0005763115529533,1736.7658140647347,2323.5777807902678
dichrodiff,Predominant_simpleSecondary:Trophic.NicheNectarivore,-17.412401212078333,6.304944294324233,-29.94300145,-5.032332885000023,1.000698179627085,1710.9721786556815,3173.0079282607135
dichrodiff,Predominant_simpleCropland:Trophic.NicheOmnivore,4.954227395941663,7.890746063546691,-10.215482249999997,20.077942174999997,1.0023024325726415,2057.3415151462254,3278.483497714994
dichrodiff,Predominant_simplePasture:Trophic.NicheOmnivore,-2.591894553628783,6.707572072508897,-15.676276799999997,10.811433649999984,1.0027433506265035,2099.6601565007645,3408.093018605594
dichrodiff,Predominant_simplePlantationforest:Trophic.NicheOmnivore,8.413153628055534,6.963207097484412,-5.261367244999996,21.96260579999997,1.0007127808159608,1546.5618144939042,2061.7309203728837
dichrodiff,Predominant_simpleSecondary:Trophic.NicheOmnivore,3.2125375115274,5.800352430882235,-8.3160757,14.505268424999999,1.0003861855569363,1492.4839127183143,2841.6187048421048
